10_0_N,10_0_P,20_10_N,20_10_P,30_20_N,30_20_P,50_30_N,50_30_P
0.6234507,-0.11966533,0.1898229,0.38592872,0.39847493,1.7546072,0.22355208,0.08680487
-0.7417722,-1.7107335,0.28668267,0.1573701,-3.1689122,-1.996413,-1.3371153,1.208076
0.31297335,0.06091048,4.1370153,0.24009992,1.1901228,2.2065916,-7.4551835,-1.3598291
0.8197264,-0.22361825,1.4761122,1.8858817,-0.16531959,-1.532737,-7.2350106,-0.0002424717
-1.1023916,0.031273622,-2.0581152,1.0166565,-0.79351085,-1.1886168,-4.4385233,0.07015287
1.9891124,0.46827134,1.1123918,-0.07327426,1.8879445,1.6246783,-2.0761008,0.15864821
5.4528522,-0.34265733,0.31613016,-0.54902256,-0.45533967,0.9268464,-1.5169337,-1.1686453
-0.13052437,-0.97988975,-1.9208993,1.6699795,-0.6392766,0.7213926,-7.3215356,0.085155375
0.27027825,-0.60357696,2.79328,0.88475364,-1.9951988,-0.053852625,-4.056722,0.55552316
1.732015,1.1895235,2.1010983,0.46097627,-0.44789305,-0.2864325,-0.29558325,0.96217555
0.033648286,-0.17957473,2.9939313,4.6790185,-0.32265982,-0.042685267,-4.872592,1.7941471
0.3667487,-1.7248378,-1.2871653,0.56136465,-2.773685,1.4745302,-7.5684466,-1.0993531
1.1548837,0.19274622,1.070212,2.2522104,-1.1846433,0.6319922,-0.6605305,0.20300004
2.2024205,-1.6624244,1.3799995,4.3225484,-2.7235532,1.6189067,-1.7849264,0.7623037
1.7691376,-0.11595783,1.9950051,1.4358867,0.6044922,0.80204344,0.55312234,0.76711214
-2.1227655,0.780557,-1.6076224,3.0546398,-0.20614363,0.41221043,-0.80577445,1.4212701
1.5468779,-1.1184158,-3.664724,2.8847609,-1.63944,1.6934087,-1.249262,1.195283
0.14288637,-0.31118852,-0.9996272,0.7790172,0.14747743,-0.5174995,1.0086447,-0.06637236
-0.09119668,0.25650775,-0.6014784,-1.9374428,-0.73715156,0.5719293,-7.39801,2.7657278
0.07408151,2.1146832,-0.46999726,-0.44023725,-1.4266335,-0.67076725,-0.6057865,1.1905429
-1.1631445,-0.44665423,0.8408312,4.0710015,-5.048418,1.9408408,0.052660756,-0.66740507
0.82879174,-0.04011882,2.239782,1.9182534,-5.254396,0.54135907,0.3840308,0.686475
-0.1620902,-0.09206326,0.8901102,0.5609506,0.49755877,-0.7708107,0.15785591,0.46893686
-1.685519,-0.24667788,0.63203835,-0.5033576,-3.5582619,1.5226147,-7.633967,0.5571863
-0.7149338,0.29701844,1.4911215,3.326785,3.0854764,-0.55275863,-0.13774784,0.9861973
-0.33788475,-0.15301912,1.1630155,0.13121903,-3.3847682,-1.5369649,-4.32632,-0.35841414
1.8490137,-1.0439872,1.9531829,5.1145477,-5.7443867,-1.3917773,-4.9516377,0.43519232
0.58197135,3.3134613,2.2609727,0.18587163,-3.097255,1.6304258,0.14661683,-0.035820924
-0.28362998,0.3872993,-1.7085665,0.5416032,2.9869747,-1.983229,-0.30234855,1.4946502
0.31081158,-1.0609426,0.64613247,1.5959197,0.43864837,1.2593553,0.33408844,5.0804343
0.9250432,3.2767777,1.8646553,0.53752303,-0.6560687,-2.3057966,-0.03720404,2.2501545
-0.034156922,-1.0469966,2.2149508,3.7012563,-3.7685447,0.20909598,1.53307,1.0738388
2.2427754,-0.061273623,-1.7141793,0.9789735,5.8035636,-1.823517,1.1052885,0.8976302
