day,mixed_setting,mixed_time,night,rural,urban
0.358602,-0.6904877,1.3200637,0.16661733,0.12640972,0.13942122
-0.6081352,-0.33900276,-0.34082663,-0.4090805,1.252619,-11.546534
1.8823352,0.514504,-0.29776037,-6.0448914,-0.13496965,-2.7814133
0.3968579,-0.2951461,0.8343741,-0.40470576,-1.5041664,-0.46107104
3.4027624,0.36973092,0.7634375,-2.7397118,-0.32430077,-14.455989
1.4247603,1.1278306,-0.89479506,-3.3736145,2.617499,-12.285538
0.15972055,1.6947953,-1.05634,-0.29723275,-0.22357044,0.9105342
0.5009943,-0.21435523,0.072510995,-0.90049165,-0.0704312,0.14221905
-0.41515082,1.5189384,1.9046118,-9.933806,1.8382975,0.028229598
-0.32430077,0.33129576,-0.15921853,-14.160633,-0.3814319,-0.13043612
-1.7610344,-0.25531417,-0.341658,-2.6345336,-0.44093907,-2.725573
-1.3598377,-0.65149415,-0.084205985,0.4142151,0.34428933,-0.2729719
0.23112655,-0.37625012,-0.38405043,-0.581775,-1.3441828,-12.015058
0.21287094,-0.23847562,0.29829141,-11.320609,-0.09095421,1.0470014
0.030612906,2.4612687,-0.57978743,4.390363,-0.013727399,-1.4157581
-0.2177191,-0.16497126,1.354628,-0.45519835,-0.45513305,0.006229559
4.194856,-0.22078244,-0.8265997,-2.892865,-0.72481966,1.3547817
-0.99360466,-0.06441039,-0.6527987,-0.37236226,-0.45637274,0.437839
0.3770452,0.4265615,0.29752985,0.007537327,-0.012874052,0.21449098
-0.61579007,1.0270162,-0.29237455,-0.4506499,0.30343112,-0.5359051
-1.5238492,2.6781478,-0.72403073,-3.570184,0.3510512,4.138205
0.080303915,-0.26380837,0.6826808,-3.5298622,1.1985103,-0.5591261
1.0187107,-0.054515153,-0.23923697,-0.15989728,-0.44953912,-3.9196575
-0.439036,-0.6923421,0.12875162,-0.49942854,-0.39079267,-0.24811003
1.8398719,-0.1528893,0.35878298,-2.6212215,-0.7259278,0.6199771
0.18902548,0.5223592,-0.21317531,-0.21091026,-0.8365615,4.404277
-0.8648761,-0.8367937,-0.026086198,-0.08177657,-1.1995997,0.8357009
0.11168042,0.06271565,1.3414406,0.24587612,-0.7913969,-11.776845
-0.7971855,-0.3529197,0.7016226,0.9898954,0.727661,-8.476601
-0.62692255,-0.62432706,-0.04852038,0.6864391,-0.4343189,-4.7083054
