day,mixed_setting,mixed_time,night,rural,urban
-1.2721978,-0.0074346606,-0.2089628,0.45672446,-0.39746022,0.41743553
-0.94392526,0.9833457,-0.39999294,0.5730733,-1.1014738,-0.04502802
0.9225024,1.1612072,-2.9957242,0.8712209,-0.39898035,0.41148132
-0.8662899,0.7350632,0.62972635,-0.2842874,-0.80488527,-0.6979676
0.91191214,-0.8181832,1.0687598,-2.1163204,-0.7449875,0.1805714
0.30630153,0.20275757,-0.3973616,-0.32743582,-0.89040905,0.9629917
-1.7016664,-1.4954544,-1.5680346,-4.6345887,0.7177359,0.29336002
-0.7351358,0.06972086,0.650152,1.2279936,-0.8146264,0.7134081
-0.9081009,0.37913352,-0.3688302,-1.7388724,-1.2721978,0.17642719
0.09914211,0.5192504,-0.6710763,0.18236177,-0.37901402,1.3069323
-0.05321571,-1.2352226,0.03276527,1.9574262,0.13097912,-0.7730028
-0.6156664,1.2083253,0.2859834,-0.4023135,-0.44439,0.14091618
0.12628421,-0.29830003,-1.5999649,0.8733575,-0.50419086,-0.54533637
-0.66079175,0.24386165,-1.0525628,-0.42810172,-0.35037333,0.8616283
-0.07658317,0.70480204,0.16480434,0.84618545,0.5289759,0.7522121
-0.18262388,1.6668308,1.0508485,1.3922213,0.07196287,-3.7935808
0.6760879,0.6333907,-1.0894783,-1.586991,-0.62860405,1.4499928
-0.45968708,0.20314176,-0.7337262,-2.4626143,1.1892998,2.3207974
-1.2300589,0.8173909,0.8079772,1.1571467,-0.77913845,0.7319371
-0.30071956,0.7258954,-0.92122173,-2.5635526,-0.84330463,0.4618705
-0.7604653,0.15017878,0.07916701,-0.22022237,-1.5499184,0.07407681
-1.0797486,-0.022148594,0.026975831,-1.1820282,-0.012482811,0.99893904
1.3028278,-0.34691125,-0.18178548,-0.8551157,-0.46584448,0.20750369
-0.9769458,-0.33855197,1.1830177,-0.09191214,-0.42125702,2.4739542
-0.6370483,0.11223921,-0.6639729,1.5363827,5.6614957,-0.91652125
-0.050232623,0.010737057,0.6011898,0.054953564,1.0534695,1.2922888
-1.1699003,0.28714284,0.35384563,1.0292685,-0.23225631,0.2504532
0.4999459,-0.0025442452,-0.4349127,2.2012196,-0.46425307,-0.037674468
-0.7973904,-0.23715782,0.2875168,-0.8651245,-0.3595962,-1.0560471
0.8222045,0.5612759,0.57380414,0.48133364,0.44571593,-0.8551157
0.7674195,0.900446,0.96491784,-3.2190151,1.0875573,-1.0463282
-0.2856829,0.5905552,1.1596705,1.7432383,0.007625906,1.6871984
0.6311129,-0.4299638,0.50856733,-0.91652125,-0.80762714,0.5064396
0.11423149,0.20351914,0.6922802,-1.8176396,-0.8429785,-1.288697
1.0265517,0.014770283,0.6152267,-2.1770349,-0.8067512,0.91071606
0.07290586,-0.04881707,-1.5007172,0.5306647,0.8581204,-4.6745386
-0.6146367,-0.3303312,0.83087796,-0.4066182,-0.40006807,-0.22022237
0.06411226,0.13951899,-0.065498166,0.095626056,0.0013831132,0.33612555
