day,mixed_setting,mixed_time,night,rural,urban
-8.1399765,-15.209574,2.439074,0.32837564,-5.1513715,-4.4229245
-6.824595,-7.7616124,-17.58787,0.559191,-12.115009,1.0641426
0.25755787,-3.0895877,0.8912047,-1.0802734,-12.920372,-5.4153876
-1.4066671,0.94399184,0.62715346,1.1918321,-28.720186,-1.4592894
-16.16895,0.9736052,-1.505015,-0.51023346,-1.5431508,0.9658198
-0.86262,6.0500565,-22.750242,2.294319,-34.238194,-2.792533
-1.3509755,-0.5702339,2.7476108,-8.427589,-3.0376365,-0.594848
-34.958942,1.9743066,-2.2503645,-1.3194196,3.3327615,0.50718796
-5.1398115,-3.865967,-1.5032494,0.9585308,1.6667982,-0.99231833
-8.382083,2.250075,10.335308,-1.2411051,-20.9704,-4.588586
1.9199866,-0.11508527,9.328576,-1.5167857,-4.5778933,1.0130502
22.347054,-5.8162746,-3.8283498,-1.6027627,-0.5118629,1.8346916
-27.597857,-11.424889,16.411615,-0.9344825,-18.663197,-1.210936
-4.2584896,-1.2766067,-18.820538,-8.624568,-9.395672,-0.31451824
2.984772,-4.3453746,-3.3652153,0.5525264,-0.33118904,1.0604594
0.9037006,-3.7096121,-0.0031367643,1.9432937,-30.206905,0.26647982
2.7930965,-0.2192371,0.59002584,1.6515124,-3.430469,-4.2503934
-8.274118,-2.1207447,-12.644357,2.755802,-6.4730387,-5.123749
3.573145,-2.1655917,1.3430738,-0.5436045,-33.918537,-0.96376693
-1.1047201,-2.0465035,-4.022677,1.9594779,0.83451587,0.90437794
3.6753945,-14.626054,0.7790573,1.0920193,-19.85823,1.88442
1.3551573,0.93148404,15.147203,0.48849,13.377492,0.9857346
-1.806404,19.281893,-1.1981654,1.900529,2.972461,-0.37933758
-9.608887,-2.7767859,-1.516179,-3.9449139,-1.294866,0.48586035
-21.457039,-1.3915194,1.8836107,-3.323372,-11.868512,-8.427589
3.6540332,0.6102799,1.2732463,-0.8143549,-5.8125215,-0.28352797
