10_0_N,10_0_P,20_10_N,20_10_P,30_20_N,30_20_P,50_30_N,50_30_P
-3.6125572,4.9689713,-15.937197,7.307491,-8.815888,-0.13772905,-30.251255,5.7430005
-1.8531762,3.1216187,-12.461943,10.5022335,-14.753511,-1.9173894,-35.451214,6.5008507
-5.282587,0.14301519,-7.4304223,2.1843593,-23.93445,-1.5308468,-25.702875,3.5404863
-3.0145516,-0.46317378,-0.4670227,-0.42165318,-7.2159734,1.3348699,0.9203372,7.5092154
-4.2385507,0.2823886,-8.567375,9.864104,-8.360994,-1.818145,-37.637638,22.957024
-3.1307995,-1.4512392,-11.033032,0.37124124,-0.28902456,8.007837,-0.42922956,5.893367
-4.1992903,0.23983355,-0.8274415,-0.44151622,-4.01486,-0.26379043,-13.770655,3.6570947
-8.52932,-1.9911759,-6.752171,4.398994,-9.963572,-6.1521425,0.26647982,3.0174818
-5.540643,-0.540099,-10.176829,0.895454,-0.3012062,-2.579455,-13.782,-3.561414
-2.8162293,-2.3098204,-5.1917443,5.14062,-24.805193,0.9669925,-13.358227,11.984922
-2.5530946,1.1456854,-4.3552785,1.4673295,-3.3514864,1.1140072,-42.454247,1.8795074
-4.9262896,0.64894307,-8.477677,1.0322098,-11.961055,-2.2871332,-31.817806,3.5877273
-4.596834,-1.3301026,-13.893678,0.83963937,-0.31451824,-1.2627687,1.1082562,-2.5932417
0.78556657,-2.3039277,-10.624871,3.2647142,-28.224243,-1.5833744,-0.53763145,2.488866
-3.584913,-3.10108,-11.052845,0.23218031,-3.4701083,1.5399395,-0.98382384,17.93572
-4.0194,0.8470019,-3.8379915,3.0125034,-4.257279,3.2910256,-13.375056,-3.7169888
-3.0430644,-0.49229237,-16.455242,2.4190207,0.12806946,-0.009536651,-33.796253,-8.30287
-4.4245095,-1.4631737,-19.3709,-1.1567463,-0.7402866,-1.9190867,1.7561816,2.3655095
1.0283635,0.74228615,-12.327984,7.744309,-0.8356514,0.32431445,-19.518518,-6.225652
-3.3566587,-0.75054073,-11.225178,-0.75862056,-22.503357,7.5019464,-8.684332,-4.045077
-4.646294,-5.2184615,-7.695899,6.632461,-8.28709,3.9527087,-31.822847,-3.409019
-1.8220024,-2.2958121,-12.59736,6.2862797,-3.3466353,-0.76822037,-40.5904,2.9342866
-2.0986307,0.46499157,-1.6874938,8.267764,-22.17445,-2.3614457,-0.80685705,9.877733
-2.7322454,2.3501203,-10.749831,10.556684,-1.412191,3.2060444,-13.330254,23.798307
-1.6972378,-2.0239453,-12.105993,1.7694082,-0.062429633,-2.187998,-0.52121514,-6.4537773
-5.684114,2.536862,-4.702479,5.8031826,-13.41795,1.0780565,1.2239938,3.682609
-0.42254707,1.6469471,-23.160795,0.7643946,0.1891894,-1.3915194,-30.584772,15.852691
-4.48536,2.5960054,-17.658318,0.34997204,1.13654,1.6655005,-15.034834,2.0842013
-2.8000338,0.97795796,-4.9857006,2.173431,-23.217564,2.8144202,-34.644882,-8.286198
-6.6451178,2.4243233,-8.45638,2.0976074,-1.6955807,-2.3887322,-37.519485,-5.8799934
-3.344514,1.6105734,1.034456,0.14725888,-27.863035,-1.6791353,-34.89379,2.8997157
-4.5464025,1.2921718,-2.3980775,3.1827118,-22.850126,0.51345605,-15.333022,16.634275
-2.8151448,0.19357823,-18.940735,1.4549745,-3.6015124,-1.7730896,-32.81569,4.9785075
-10.780684,2.2943559,-12.072866,4.270403,-1.0735896,-1.98334,-21.174839,17.440655
-0.62332165,-3.0768676,-3.9208853,2.2753305,-4.3453746,-2.6911678,-41.50639,9.686745
-4.2455688,-0.93266827,-11.480264,3.421315,-25.961912,-2.1160095,-14.052649,9.828543
-1.7086924,-1.1173196,-10.886912,7.7396846,-23.541752,0.5742635,-2.2436693,-3.4338024
-6.5987206,-0.6961053,-14.267439,5.8578944,-4.2374015,-1.0268471,-17.051092,-1.1970316
-3.0304053,-2.4163141,-10.991442,3.2201703,-0.753252,-0.47349772,-39.675083,-5.5001974
-11.92275,-1.6799278,-16.836098,7.440013,-7.188801,-0.17880069,1.8144807,-2.8707385
-9.433572,-0.107522115,0.9315584,-0.47126767,-16.788769,-2.122664,0.45872915,4.4682617
-2.927278,-3.6226718,-4.073219,-0.5844746,-25.29839,-1.5236632,-0.9211466,-4.4659634
-1.671243,-1.0701767,-12.04209,0.10368056,-12.313355,-2.2238207,-31.213594,-4.2641516
-2.8243659,-1.5841558,0.3476942,10.845402,-8.4326,-0.04352538,0.7105753,6.614768
-6.373521,0.47125742,-14.035609,5.708412,-1.9846002,1.60498,-27.597857,20.677034
-12.457575,-2.3148222,-6.758729,2.8433795,-22.844728,1.2105844,-34.38227,-4.827796
-1.502887,-0.8989453,-18.542187,2.6018784,-22.750874,1.6971551,-8.301702,-5.215358
-3.0726879,-2.2941256,-12.448788,3.3465261,-2.1207447,-0.033893105,-25.241516,5.348977
-3.1690724,-0.21347347,-10.8851385,6.6155243,-15.209574,3.995131,-24.842585,-3.0031075
-7.857625,-0.40362725,-12.824414,1.0964383,-13.593134,-2.3948913,-30.450224,-3.9444954
-7.9706416,-1.0994849,-9.035931,7.0961647,1.4051936,-2.1461596,-31.622416,19.664783
2.2905965,1.1623408,-10.543089,-0.34124562,-22.771584,5.682355,-21.411348,-5.5111938
-4.1537757,-1.3048655,-10.686094,0.2623245,-1.8604683,0.91969347,-32.816563,-7.905981
-7.07086,-2.6227646,-15.830353,0.32001314,-6.2705607,-1.8950752,-15.7679825,-1.0388137
-4.7416906,-1.1567332,-13.349429,3.148402,-3.7608795,7.733739,-1.9363414,19.092127
-6.7822256,-0.48576784,-5.480639,2.4945915,-3.6660066,8.954815,-8.937897,-5.8125215
-5.463136,-3.7208178,-17.97459,0.08343588,-12.120317,-1.6568757,-32.649906,-2.5913804
-3.255346,-1.2763386,-5.314127,10.531527,-17.227219,0.49952757,-14.461262,2.0178018
-3.495264,-0.5214755,-14.284792,2.0991502,-24.54433,-2.2588577,-0.80631405,7.1812778
-2.6458545,-0.15973571,-1.634874,1.6344762,-22.750242,1.9915789,-0.19542536,-6.8114433
-3.6082768,-4.2620554,-16.017704,0.8876385,-24.013203,-0.37443265,-30.833586,-2.993361
-11.035007,3.9346907,-6.1302805,2.664827,-21.758717,1.087687,1.4935437,-2.992398
-4.230702,1.318199,-12.318316,2.4073641,-11.73543,0.25755787,-3.0515234,3.9420743
-7.6635537,-3.6064775,-8.725899,1.5430814,-26.77649,-0.93041176,-33.29622,2.6413774
-1.1227446,-0.23192461,-6.6384816,6.2010403,1.704127,-2.5586178,-33.429764,4.198688
-10.545761,1.369583,-17.411781,5.589802,-21.574606,5.7783756,-36.687958,13.208814
-3.6252244,0.19506037,-4.178825,3.114613,-17.658497,-1.1036953,-12.91795,-0.6741157
-8.161876,-0.4489735,-3.983395,1.8185984,-0.2421319,-0.13283692,-1.1463926,2.469728
-1.3592159,-0.5403687,-14.978473,-0.79117745,-1.4534352,8.596465,-34.572105,4.8224444
-0.56604505,-0.9117222,-11.849228,0.72628045,-4.0126505,-0.46473116,-14.5971,12.903015
-3.8965545,1.1173177,-5.0292063,0.59748185,-3.7838101,-8.260012,0.8378866,19.281893
-3.4825716,1.6096799,-5.4153876,1.7951025,-6.8592443,-0.29635334,-33.804035,-4.2584896
-3.467896,-2.0719948,-15.986872,5.004884,-24.784859,2.387414,1.1150352,22.658918
-7.93805,1.5948184,-4.06478,10.64359,-24.048462,-2.272286,-11.0532055,-2.959145
-3.341337,-0.5640643,-16.141335,0.5858526,-17.982483,0.59002584,-30.877323,2.1932693
-7.5905423,1.9743066,-4.8450484,3.2672071,1.2170167,8.837672,-32.857018,11.921483
-8.242243,2.4926047,-4.556442,0.07273639,-1.0772266,-0.8610358,1.5836339,1.9267006
-3.6282427,-0.13504863,-11.810327,0.4737163,-22.856369,1.4159083,-14.155877,2.5429885
-4.8293395,-0.18514854,-11.011525,1.1915128,-30.10512,8.5471,-37.148293,-5.171867
-2.0365083,0.17564513,-5.436172,1.7808889,-23.171139,-1.118382,0.9514931,6.602607
-4.894226,-0.24444798,-12.266797,1.6273206,-23.809809,-1.108806,-12.064449,10.335308
-3.5482903,-3.6142116,-12.854324,4.918149,-3.9505146,-2.1055236,-12.852312,16.139698
