10_0_N,10_0_P,20_10_N,20_10_P,30_20_N,30_20_P,50_30_N,50_30_P
-0.09716926,2.1506436,0.42354342,0.45669886,-3.9850225,-0.47103032,-2.8120742,1.6876508
0.99259955,0.911691,-1.288271,0.35866174,0.25847825,1.7695568,0.0077351886,0.63870806
-0.051319905,0.16008127,-0.42058167,0.0010185519,0.022846982,1.9829899,-1.377837,2.4769115
2.9422233,3.6592429,-3.6936057,-0.4765286,0.03511229,1.4077224,-2.0293448,1.3666935
-0.28874835,-1.2816457,-0.76812047,0.02028566,-2.0360997,1.744058,-0.96684057,0.49617565
0.6232987,-0.098977976,-0.63835454,-0.08348711,3.1988575,1.1917228,-2.12856,1.0556808
0.01655894,0.21858034,-1.6522756,0.066117935,-3.677283,0.14029208,-3.1522825,-0.018028283
0.13694145,-0.35961777,-0.42130825,-0.020220773,-4.8498163,0.60567725,-1.5172069,-0.1065407
0.75033677,0.2079246,-0.99405456,-0.34991485,0.89851815,-0.06706563,-2.4389102,1.5050765
0.6079841,-0.3084223,4.2758536,-0.5272624,-1.9562122,-0.4600747,1.4293776,0.07756362
0.11230623,-0.51227784,1.3076328,-0.43304422,-4.431056,-0.2452567,-1.9097071,2.1254148
-0.13057208,0.48747912,-0.69918084,0.41277647,-1.8386544,1.5024776,-2.8321104,0.29304585
0.47423452,2.2122836,-4.418123,0.20592336,0.19331142,1.2027843,0.37057874,0.17636913
-0.0314908,0.65120035,1.227221,1.4923382,-4.616892,1.7545713,-3.8710368,1.1985273
-0.38281223,2.0878258,-1.9385203,-0.22262658,1.1275856,0.08540468,-0.10737398,0.46959597
-0.03784949,0.5117476,2.3042777,-0.23730978,-0.7158499,1.5479667,-1.4945922,-0.37956384
0.027057793,-0.06458066,-2.138211,-0.20442925,-0.2768583,0.7320699,-1.440801,0.7920902
-0.5647213,0.16631937,0.013179703,-0.25524244,-0.5505371,0.7499462,-0.9949331,1.2850386
0.4791975,0.13200949,-1.9855939,-0.48193043,-2.0415623,1.4165368,-2.021753,0.7467445
