,lr_history,train_total_loss_hist,train_trans_loss_hist,train_rot_loss_hist,train_epoch_loss_history,rmse_train_history,val_total_loss_hist,val_trans_loss_hist,val_rot_loss_hist,val_epoch_loss_history,rmse_val_history
0,2.106741573033708e-08,4.828682,1.9878868,2.8407953,0.023894,[1.0020666  0.05543449 0.87794685],0.03038422,0.004451048,0.025933173,0.056489244,[0.04855935 0.06327868 0.4654858 ]
1,4.213483146067416e-08,5.4415884,3.0972602,2.3443284,0.03389702,[0.07308787 0.0348025  0.3492206 ],0.038595688,0.0033829282,0.03521276,0.048661437,[0.06035331 0.03198023 0.67978364]
2,6.320224719101123e-08,5.799304,3.7438502,2.0554538,0.0007345828,[0.0515424  0.02141872 0.30562925],0.009587543,0.0022121624,0.0073753805,0.010861102,[0.04873009 0.02322586 0.34067458]
3,8.426966292134831e-08,4.8656425,2.8706548,1.994988,0.0017521948,[0.02507512 0.01653967 0.1469794 ],0.022782452,0.0009684855,0.021813966,0.006130416,[0.04017005 0.02275322 0.33645117]
4,1.053370786516854e-07,4.185592,1.7140043,2.471588,0.00091178494,[0.05750247 0.02151214 0.32587138],0.011602702,0.0016520277,0.009950674,0.0020755639,[0.03185187 0.02319729 0.33726642]
5,1.2640449438202246e-07,4.5937805,1.8098029,2.7839775,0.012576876,[0.03816803 0.01715342 0.20162176],0.030389186,0.004074645,0.02631454,0.012314921,[0.04640643 0.02027413 0.2659122 ]
6,1.4747191011235956e-07,4.6695347,2.8556814,1.8138533,0.0003793023,[0.02466277 0.01365702 0.13216041],0.020180702,0.0016171723,0.01856353,0.007595768,[0.04924664 0.02040297 0.25913462]
7,1.6853932584269663e-07,3.6588638,2.1617584,1.4971054,0.0007043588,[0.0195453  0.01228347 0.09691782],0.0070403074,0.0010785758,0.0059617315,0.015579255,[0.03419908 0.02418279 0.5008991 ]
8,1.896067415730337e-07,4.737719,3.089161,1.6485583,0.0046309372,[0.10634074 0.02698093 0.46277037],0.040116508,0.0034236289,0.03669288,0.010880837,[0.07721459 0.02189996 0.31260228]
9,2.106741573033708e-07,4.680134,3.2241836,1.4559504,0.0033948296,[0.04717083 0.02111862 0.29389858],0.01070679,0.0015285627,0.009178227,0.010122227,[0.08682361 0.02032977 0.3930476 ]
10,2.3174157303370786e-07,3.4470925,2.0854397,1.361653,0.0019984944,[0.04036779 0.01662239 0.1891283 ],0.019893553,0.0050287116,0.014864842,0.006033636,[0.04896297 0.01654653 0.2913478 ]
11,2.5280898876404493e-07,3.4545074,1.5500407,1.9044667,0.005555763,[0.03023376 0.01514809 0.16465075],0.009879857,0.0015189177,0.00836094,0.014136145,[0.05073371 0.01592278 0.26281372]
12,2.73876404494382e-07,4.2893896,2.8864722,1.4029174,0.0013829641,[0.02728847 0.0124775  0.13020824],0.026076863,0.0019271144,0.024149748,0.0057665375,[0.04542312 0.01495891 0.22708149]
13,2.949438202247191e-07,3.657638,2.869442,0.788196,0.0034189462,[0.02230212 0.0109361  0.09345526],0.014636374,0.0036568763,0.010979498,0.009074721,[0.04716194 0.01551684 0.2507298 ]
14,3.160112359550562e-07,3.6761732,2.846476,0.8296971,0.00057060044,[0.01845103 0.00982963 0.07265981],0.03437174,0.0063097617,0.028061979,0.002750122,[0.04564476 0.01536222 0.22332115]
15,3.3707865168539325e-07,4.13729,2.546677,1.5906128,0.0022471156,[0.01681909 0.00954576 0.06388554],0.013962105,0.0030055735,0.010956531,0.001320115,[0.02999585 0.01602338 0.23100434]
16,3.581460674157303e-07,2.2566962,1.4131327,0.8435637,0.009731964,[0.13724837 0.03454212 0.5553791 ],0.04822278,0.0060993675,0.04212341,0.0114760995,[0.0712999  0.02443652 0.28385627]
17,3.792134831460674e-07,3.719886,3.317149,0.40273717,0.00041782862,[0.0492296  0.01959462 0.24027273],0.006690051,0.0011040637,0.005585987,0.0051703765,[0.05824869 0.02368561 0.3645456 ]
18,4.002808988764045e-07,2.5587568,2.23506,0.32369694,0.0047562,[0.0430915  0.01738953 0.19304195],0.0062067015,0.00088687794,0.0053198235,0.002472458,[0.09222836 0.01949985 0.24347758]
19,4.213483146067416e-07,4.4042826,4.162515,0.24176732,0.02080831,[0.04685821 0.0164899  0.17249551],0.0790977,0.005900684,0.07319702,0.013157008,[0.06195046 0.02002055 0.2658329 ]
20,4.4241573033707865e-07,2.5329144,2.4035006,0.12941381,0.0039089895,[0.04389661 0.01682735 0.19157848],0.02618173,0.0032081236,0.022973606,0.012004893,[0.05581304 0.01816197 0.24861634]
21,4.634831460674157e-07,1.8515456,1.5501981,0.30134755,0.001293856,[0.04103007 0.01527484 0.1932905 ],0.02011998,0.0034779774,0.016642002,0.004756015,[0.06735593 0.01998937 0.24753733]
22,4.845505617977529e-07,2.6210074,2.5418167,0.07919075,0.0008108517,[0.03796034 0.01366597 0.14410101],0.014110506,0.0042719543,0.009838551,0.009932505,[0.05391569 0.01800412 0.29661363]
23,5.056179775280899e-07,4.0029564,3.8447561,0.15820011,0.0009879116,[0.03122749 0.01258511 0.11317544],0.0075126747,0.0016775646,0.00583511,0.0042160233,[0.03565196 0.01422072 0.24767551]
24,5.26685393258427e-07,2.510631,2.369918,0.14071308,0.0010546095,[0.03078804 0.01260669 0.11621673],0.054768514,0.003716393,0.05105212,0.0030088252,[0.0822689  0.01572778 0.216202  ]
25,5.47752808988764e-07,2.81284,2.7373085,0.07553155,0.0007521343,[0.02677955 0.01082167 0.086848  ],0.005614253,0.0016932407,0.0039210124,0.008737307,[0.07439449 0.01527577 0.22980024]
26,5.688202247191012e-07,3.0942433,2.9760387,0.118204616,0.00048255816,[0.02435457 0.01059623 0.07598158],0.015102072,0.0017024956,0.013399576,0.008778949,[0.04209796 0.01525164 0.2445103 ]
27,5.898876404494382e-07,2.0980656,1.9424596,0.15560593,0.0002959047,[0.02208421 0.00997979 0.06749555],0.01439744,0.0037859632,0.010611476,0.005183459,[0.03920697 0.01390147 0.20006825]
